position_bucket,candidate_hero,enemy_hero,response_count,candidate_bucket_count,enemy_seen_count,normalized_response_score
7,c2071,c6005,26,247,1115,0.049544
7,c2071,c6037,15,247,397,0.047901
7,c2076,c1022,9,405,272,0.027116
7,c2076,c1046,3,405,93,0.015458
7,c2076,c1103,3,405,3,0.086066
7,c2076,c1104,14,405,247,0.044264
7,c2076,c1117,5,405,633,0.009875
7,c2076,c1133,76,405,701,0.142635
7,c2076,c1168,28,405,532,0.060322
7,c2076,c1171,20,405,584,0.041124
7,c2076,c1172,75,405,1420,0.098898
7,c2076,c1176,6,405,186,0.021861
7,c2076,c1178,4,405,121,0.018069
7,c2076,c1183,68,405,1023,0.105644
7,c2076,c2007,13,405,372,0.033492
7,c2076,c2024,30,405,284,0.088457
7,c2076,c2049,4,405,15,0.05132
7,c2076,c2071,6,405,180,0.022222
7,c2076,c2103,38,405,521,0.082725
7,c2076,c2113,3,405,17,0.036155
7,c2076,c2124,133,405,2126,0.143332
7,c2076,c2129,50,405,1102,0.074843
7,c2076,c2131,45,405,1308,0.061827
7,c2076,c2181,67,405,1183,0.096795
7,c2076,c2184,62,405,1229,0.08788
7,c2076,c2185,95,405,2361,0.097151
7,c2076,c4004,18,405,393,0.045118
7,c2076,c4123,8,405,140,0.033597
7,c2076,c5069,55,405,704,0.103003
7,c2076,c5072,20,405,317,0.055818
7,c2076,c5111,21,405,125,0.093333
7,c2076,c5149,3,405,40,0.02357
7,c2076,c5154,125,405,1909,0.142161
7,c2076,c6005,62,405,1115,0.092263
7,c2076,c6037,26,405,397,0.064841
7,c2079,c1117,3,16,633,0.02981
7,c2079,c1183,11,16,1023,0.085979
7,c2079,c2071,3,16,180,0.055902
7,c2079,c2131,7,16,1308,0.048388
7,c2079,c2181,6,16,1183,0.043611
7,c2079,c2185,6,16,2361,0.03087
7,c2079,c5154,3,16,1909,0.017166
7,c2080,c1117,13,37,633,0.084946
7,c2080,c1183,9,37,1023,0.04626
7,c2080,c2103,3,37,521,0.021607
7,c2080,c2124,15,37,2126,0.053482
7,c2080,c2129,4,37,1102,0.019809
7,c2080,c2131,8,37,1308,0.036365
7,c2080,c2181,16,37,1183,0.076476
7,c2080,c2184,5,37,1229,0.023447
7,c2080,c2185,4,37,2361,0.013534
7,c2080,c4123,3,37,140,0.041683
7,c2080,c5154,6,37,1909,0.022576
7,c2080,c6037,7,37,397,0.057757
7,c2090,c1104,5,50,247,0.044992
7,c2090,c1117,11,50,633,0.061831
7,c2090,c1168,5,50,532,0.030657
7,c2090,c1172,7,50,1420,0.026271
7,c2090,c1183,3,50,1023,0.013265
7,c2090,c2007,6,50,372,0.043994
7,c2090,c2103,10,50,521,0.061958
7,c2090,c2124,8,50,2126,0.024537
7,c2090,c2129,6,50,1102,0.025561
7,c2090,c2131,3,50,1308,0.011731
7,c2090,c2181,10,50,1183,0.041117
7,c2090,c2184,5,50,1229,0.02017
7,c2090,c2185,22,50,2361,0.064031
7,c2090,c5069,9,50,704,0.04797
7,c2090,c5072,5,50,317,0.039715
7,c2090,c5154,10,50,1909,0.032368
7,c2090,c6005,7,50,1115,0.029647
7,c2095,c2024,3,3,284,0.102778
7,c2102,c2124,4,9,2126,0.028917
7,c2102,c2181,4,9,1183,0.038766
7,c2102,c2184,3,9,1229,0.028525
7,c2102,c5154,3,9,1909,0.022887
7,c2103,c1171,6,57,584,0.032886
7,c2103,c1172,5,57,1420,0.017575
7,c2103,c1176,3,57,186,0.029136
7,c2103,c1183,9,57,1023,0.037271
7,c2103,c2001,3,57,46,0.058587
7,c2103,c2007,8,57,372,0.054939
7,c2103,c2066,3,57,64,0.04967
7,c2103,c2124,13,57,2126,0.037344
7,c2103,c2129,20,57,1102,0.0798
7,c2103,c2131,16,57,1308,0.058597
7,c2103,c2181,11,57,1183,0.042361
7,c2103,c2184,14,57,1229,0.052895
7,c2103,c2185,11,57,2361,0.029985
7,c2103,c4004,5,57,393,0.033407
7,c2103,c5069,3,57,704,0.014976
7,c2103,c5149,3,57,40,0.062828
7,c2103,c5154,17,57,1909,0.051536
7,c2103,c6005,6,57,1115,0.0238
7,c2106,c2185,3,6,2361,0.025206
7,c2110,c1117,12,161,633,0.037589
7,c2110,c1168,22,161,532,0.075172
7,c2110,c1171,25,161,584,0.081531
7,c2110,c1172,18,161,1420,0.037646
7,c2110,c1176,4,161,186,0.023115
7,c2110,c1178,3,161,121,0.021494
7,c2110,c1183,8,161,1023,0.019712
7,c2110,c2024,3,161,284,0.01403
7,c2110,c2103,18,161,521,0.06215
7,c2110,c2124,100,161,2126,0.170925
7,c2110,c2129,54,161,1102,0.128201
7,c2110,c2131,62,161,1308,0.135106
7,c2110,c2181,36,161,1183,0.082489
7,c2110,c2184,26,161,1229,0.05845
7,c2110,c2185,18,161,2361,0.029195
7,c2110,c4004,5,161,393,0.019877
7,c2110,c5069,14,161,704,0.041584
7,c2110,c5154,16,161,1909,0.028861
7,c2110,c6005,17,161,1115,0.040123
7,c2110,c6037,6,161,397,0.023732
7,c2112,c1117,3,41,633,0.018622
7,c2112,c1133,8,41,701,0.047189
7,c2112,c1171,5,41,584,0.032313
7,c2112,c1183,7,41,1023,0.03418
7,c2112,c2071,6,41,180,0.069843
7,c2112,c2103,5,41,521,0.03421
7,c2112,c2124,19,41,2126,0.064355
7,c2112,c2129,12,41,1102,0.056454
7,c2112,c2131,9,41,1308,0.038864
7,c2112,c2181,7,41,1183,0.031784
7,c2112,c2184,7,41,1229,0.031184
7,c2112,c2185,7,41,2361,0.022499
7,c2112,c4004,4,41,393,0.031512
7,c2112,c5154,8,41,1909,0.028595
7,c2112,c6037,4,41,397,0.031353
7,c2113,c1153,3,23,164,0.048847
7,c2113,c2071,3,23,180,0.046625
7,c2113,c2124,6,23,2126,0.027133
7,c2113,c2129,6,23,1102,0.037687
7,c2113,c2131,5,23,1308,0.028827
7,c2113,c2181,5,23,1183,0.030312
7,c2113,c2184,6,23,1229,0.035687
7,c2113,c2185,3,23,2361,0.012874
7,c2113,c4004,3,23,393,0.031554
7,c2113,c5154,6,23,1909,0.028634
7,c2113,c6005,3,23,1115,0.018734
7,c2124,c1117,4,38,633,0.025791
7,c2124,c1133,13,38,701,0.079651
7,c2124,c1168,5,38,532,0.035166
7,c2124,c1172,5,38,1420,0.021525
7,c2124,c1178,3,38,121,0.044242
7,c2124,c1183,4,38,1023,0.020288
7,c2124,c2007,3,38,372,0.025232
7,c2124,c2129,3,38,1102,0.01466
7,c2124,c2131,3,38,1308,0.013456
7,c2124,c2181,13,38,1183,0.061314
7,c2124,c2184,4,38,1229,0.018509
7,c2124,c2185,16,38,2361,0.053417
7,c2124,c5069,4,38,704,0.024456
7,c2124,c5072,3,38,317,0.027334
7,c2124,c5154,6,38,1909,0.022277
7,c2124,c6005,5,38,1115,0.024291
7,c2127,c1117,4,24,633,0.032453
7,c2127,c1168,3,24,532,0.02655
7,c2127,c1172,5,24,1420,0.027084
7,c2127,c1183,5,24,1023,0.03191
7,c2127,c2024,4,24,284,0.04845
7,c2127,c2131,5,24,1308,0.02822
7,c2127,c2181,6,24,1183,0.035608
7,c2127,c2185,13,24,2361,0.054612
7,c2127,c5069,4,24,704,0.030773
7,c2127,c5154,7,24,1909,0.032703
7,c2128,c2181,3,4,1183,0.043611
7,c2129,c1022,6,115,272,0.033925
7,c2129,c1104,5,115,247,0.029667
7,c2129,c1117,17,115,633,0.063008
7,c2129,c1133,21,115,701,0.073962
7,c2129,c1168,5,115,532,0.020215
7,c2129,c1171,4,115,584,0.015435
7,c2129,c1172,14,115,1420,0.034645
7,c2129,c1176,3,115,186,0.020512
7,c2129,c1178,4,115,121,0.033909
7,c2129,c1183,8,115,1023,0.023324
7,c2129,c2001,3,115,46,0.041247
7,c2129,c2007,6,115,372,0.029009
7,c2129,c2024,6,115,284,0.0332
7,c2129,c2066,8,115,64,0.09325
7,c2129,c2076,4,115,33,0.064931
7,c2129,c2103,5,115,521,0.020427
7,c2129,c2124,14,115,2126,0.028314
7,c2129,c2131,18,115,1308,0.046411
7,c2129,c2184,8,115,1229,0.02128
7,c2129,c2185,68,115,2361,0.1305
7,c2129,c5069,26,115,704,0.091377
7,c2129,c5072,6,115,317,0.031425
7,c2129,c5111,6,115,125,0.050043
7,c2129,c5154,29,115,1909,0.061894
7,c2129,c6005,21,115,1115,0.058645
7,c2129,c6037,9,115,397,0.042121
7,c2131,c1022,15,282,272,0.05416
7,c2131,c1104,19,282,247,0.071991
7,c2131,c1117,29,282,633,0.068639
7,c2131,c1133,33,282,701,0.074222
7,c2131,c1153,3,282,164,0.01395
7,c2131,c1168,14,282,532,0.036145
7,c2131,c1171,34,282,584,0.083781
7,c2131,c1172,62,282,1420,0.097977
7,c2131,c1176,5,282,186,0.021832
7,c2131,c1183,42,282,1023,0.078196
7,c2131,c2001,4,282,46,0.03512
7,c2131,c2007,24,282,372,0.074099
7,c2131,c2071,12,282,180,0.053262
7,c2131,c2103,24,282,521,0.062613
7,c2131,c2124,50,282,2126,0.064575
7,c2131,c2126,3,282,17,0.043328
7,c2131,c2129,31,282,1102,0.055609
7,c2131,c2181,41,282,1183,0.070985
7,c2131,c2184,25,282,1229,0.042466
7,c2131,c2185,83,282,2361,0.10172
7,c2131,c4004,36,282,393,0.108139
7,c2131,c4123,7,282,140,0.03523
7,c2131,c5069,34,282,704,0.076308
7,c2131,c5072,30,282,317,0.100338
7,c2131,c5111,3,282,125,0.015979
7,c2131,c5154,95,282,1909,0.129478
7,c2131,c6005,48,282,1115,0.085601
7,c2131,c6037,25,282,397,0.074717
7,c2132,c1117,31,102,633,0.122
7,c2132,c1171,12,102,584,0.049167
7,c2132,c1172,7,102,1420,0.018393
7,c2132,c1183,16,102,1023,0.049532
7,c2132,c2007,4,102,372,0.020535
7,c2132,c2103,18,102,521,0.078082
7,c2132,c2124,43,102,2126,0.092339
7,c2132,c2129,10,102,1102,0.029827
7,c2132,c2131,13,102,1308,0.035591
7,c2132,c2181,23,102,1183,0.066212
7,c2132,c2184,13,102,1229,0.036717
7,c2132,c2185,48,102,2361,0.097812
7,c2132,c4004,6,102,393,0.029968
7,c2132,c5069,13,102,704,0.048513
7,c2132,c5072,14,102,317,0.077857
7,c2132,c5154,4,102,1909,0.009065
7,c2132,c6005,19,102,1115,0.05634
7,c2181,c2124,3,9,2126,0.021688
7,c2181,c2185,6,9,2361,0.041161
7,c2181,c5069,3,9,704,0.037689
7,c2184,c1022,32,322,272,0.108128
7,c2184,c1104,11,322,247,0.039005
7,c2184,c1117,30,322,633,0.066449
7,c2184,c1131,3,322,15,0.043167
7,c2184,c1133,26,322,701,0.054725
7,c2184,c1168,21,322,532,0.050738
7,c2184,c1171,23,322,584,0.053039
7,c2184,c1172,33,322,1420,0.048802
7,c2184,c1176,12,322,186,0.049034
7,c2184,c1183,67,322,1023,0.116737
7,c2184,c2001,7,322,46,0.057516
7,c2184,c2007,12,322,372,0.034672
7,c2184,c2024,3,322,284,0.009921
7,c2184,c2071,5,322,180,0.020769
7,c2184,c2076,3,322,33,0.029103
7,c2184,c2103,14,322,521,0.034181
7,c2184,c2124,69,322,2126,0.083395
7,c2184,c2129,79,322,1102,0.13262
7,c2184,c2131,119,322,1308,0.183364
7,c2184,c2181,44,322,1183,0.071291
7,c2184,c2185,99,322,2361,0.113543
7,c2184,c4004,25,322,393,0.070277
7,c2184,c4123,9,322,140,0.042389
7,c2184,c5069,28,322,704,0.058809
7,c2184,c5072,21,322,317,0.06573
7,c2184,c5111,6,322,125,0.029907
7,c2184,c5154,94,322,1909,0.119894
7,c2184,c6005,52,322,1115,0.086784
7,c2184,c6037,4,322,397,0.011188
7,c2185,c1133,3,46,701,0.016706
7,c2185,c1168,4,46,532,0.02557
7,c2185,c1171,6,46,584,0.036607
7,c2185,c1172,18,46,1420,0.070429
7,c2185,c2124,17,46,2126,0.054361
7,c2185,c2129,11,46,1102,0.048857
7,c2185,c2131,12,46,1308,0.048921
7,c2185,c2181,4,46,1183,0.017147
7,c2185,c2184,11,46,1229,0.046263
7,c2185,c4004,7,46,393,0.052062
7,c2185,c5069,3,46,704,0.016671
7,c2185,c5154,17,46,1909,0.057368
7,c2185,c6005,10,46,1115,0.044155
7,c4004,c1117,3,80,633,0.013331
7,c4004,c1133,3,80,701,0.012668
7,c4004,c1153,3,80,164,0.026191
7,c4004,c1171,6,80,584,0.027759
7,c4004,c1172,10,80,1420,0.02967
7,c4004,c1183,25,80,1023,0.087389
7,c4004,c2071,5,80,180,0.041667
7,c4004,c2103,7,80,521,0.034287
7,c4004,c2124,26,80,2126,0.063044
7,c4004,c2129,19,80,1102,0.063991
7,c4004,c2131,20,80,1308,0.061827
7,c4004,c2184,24,80,1229,0.07654
7,c4004,c2185,27,80,2361,0.062126
7,c4004,c5069,4,80,704,0.016855
7,c4004,c5072,3,80,317,0.018839
7,c4004,c5154,33,80,1909,0.084443
7,c4004,c6005,8,80,1115,0.026786
7,c4004,c6037,4,80,397,0.022445
7,c4123,c1022,5,149,272,0.024837
7,c4123,c1104,8,149,247,0.041701
7,c4123,c1117,13,149,633,0.04233
7,c4123,c1133,32,149,701,0.099014
7,c4123,c1168,6,149,532,0.021311
7,c4123,c1171,11,149,584,0.03729
7,c4123,c1172,37,149,1420,0.080439
7,c4123,c1178,3,149,121,0.022343
7,c4123,c1183,14,149,1023,0.035859
7,c4123,c2007,9,149,372,0.038228
7,c4123,c2024,9,149,284,0.043751
7,c4123,c2103,3,149,521,0.010767
7,c4123,c2124,15,149,2126,0.026651
7,c4123,c2129,20,149,1102,0.049357
7,c4123,c2131,22,149,1308,0.049834
7,c4123,c2181,3,149,1183,0.007146
7,c4123,c2184,20,149,1229,0.046737
7,c4123,c2185,76,149,2361,0.128136
7,c4123,c4004,5,149,393,0.020662
7,c4123,c5069,28,149,704,0.086453
7,c4123,c5072,10,149,317,0.046013
7,c4123,c5154,46,149,1909,0.086251
7,c4123,c6005,29,149,1115,0.071149
7,c4123,c6037,9,149,397,0.037004
7,c5001,c1153,6,8,164,0.165647
7,c5001,c1183,3,8,1023,0.033162
7,c5001,c2071,3,8,180,0.079057
7,c5001,c5154,8,8,1909,0.064735
7,c5009,c2124,4,9,2126,0.028917
7,c5009,c2184,3,9,1229,0.028525
7,c5009,c2185,6,9,2361,0.041161
7,c5033,c1022,4,183,272,0.017929
7,c5033,c1046,10,183,93,0.076654
7,c5033,c1104,3,183,247,0.014111
7,c5033,c1117,34,183,633,0.099897
7,c5033,c1133,9,183,701,0.025128
7,c5033,c1168,25,183,532,0.080123
7,c5033,c1171,3,183,584,0.009177
7,c5033,c1172,51,183,1420,0.100046
7,c5033,c1178,9,183,121,0.060482
7,c5033,c1182,3,183,32,0.039203
7,c5033,c1183,3,183,1023,0.006934
7,c5033,c2007,4,183,372,0.015331
7,c5033,c2024,38,183,284,0.166686
7,c5033,c2066,5,183,64,0.046201
7,c5033,c2103,13,183,521,0.042102
7,c5033,c2112,3,183,48,0.032009
7,c5033,c2124,34,183,2126,0.054509
7,c5033,c2129,8,183,1102,0.017815
7,c5033,c2131,20,183,1308,0.040879
7,c5033,c2181,35,183,1183,0.075223
7,c5033,c2184,29,183,1229,0.06115
7,c5033,c2185,93,183,2361,0.141485
7,c5033,c5069,31,183,704,0.086367
7,c5033,c5072,3,183,317,0.012456
7,c5033,c5111,5,183,125,0.033059
7,c5033,c5154,19,183,1909,0.032146
7,c5033,c6005,42,183,1115,0.092979
7,c5033,c6037,3,183,397,0.01113
7,c5069,c1022,17,467,272,0.047699
7,c5069,c1046,7,467,93,0.033589
7,c5069,c1104,19,467,247,0.055943
7,c5069,c1117,7,467,633,0.012875
7,c5069,c1133,7,467,701,0.012234
7,c5069,c1153,9,467,164,0.032521
7,c5069,c1168,69,467,532,0.138431
7,c5069,c1171,64,467,584,0.122551
7,c5069,c1172,119,467,1420,0.146132
7,c5069,c1176,15,467,186,0.050895
7,c5069,c1178,16,467,121,0.067308
7,c5069,c1183,74,467,1023,0.107062
7,c5069,c2007,18,467,372,0.043186
7,c5069,c2024,24,467,284,0.065901
7,c5069,c2071,12,467,180,0.041389
7,c5069,c2103,42,467,521,0.085148
7,c5069,c2112,4,467,48,0.026717
7,c5069,c2113,3,467,17,0.03367
7,c5069,c2124,148,467,2126,0.148533
7,c5069,c2129,46,467,1102,0.064122
7,c5069,c2131,84,467,1308,0.107477
7,c5069,c2181,82,467,1183,0.110322
7,c5069,c2184,85,467,1229,0.112198
7,c5069,c2185,128,467,2361,0.1219
7,c5069,c4004,27,467,393,0.063024
7,c5069,c4123,4,467,140,0.015644
7,c5069,c5072,23,467,317,0.059778
7,c5069,c5111,3,467,125,0.012417
7,c5069,c5154,147,467,1909,0.155688
7,c5069,c6005,56,467,1115,0.077605
7,c5069,c6037,28,467,397,0.065029
7,c5072,c1022,26,369,272,0.082068
7,c5072,c1104,9,369,247,0.029811
7,c5072,c1117,26,369,633,0.053797
7,c5072,c1133,15,369,701,0.029493
7,c5072,c1153,8,369,164,0.03252
7,c5072,c1168,18,369,532,0.040626
7,c5072,c1171,20,369,584,0.043083
7,c5072,c1172,63,369,1420,0.087033
7,c5072,c1176,13,369,186,0.049622
7,c5072,c1178,4,369,121,0.01893
7,c5072,c1183,76,369,1023,0.123698
7,c5072,c2007,18,369,372,0.048583
7,c5072,c2024,6,369,284,0.018534
7,c5072,c2071,18,369,180,0.069843
7,c5072,c2103,28,369,521,0.06386
7,c5072,c2124,109,369,2126,0.123064
7,c5072,c2129,92,369,1102,0.144273
7,c5072,c2131,58,369,1308,0.083485
7,c5072,c2181,52,369,1183,0.078704
7,c5072,c2184,49,369,1229,0.072762
7,c5072,c2185,74,369,2361,0.079281
7,c5072,c4004,40,369,393,0.105039
7,c5072,c4123,7,369,140,0.030798
7,c5072,c5069,37,369,704,0.072594
7,c5072,c5154,168,369,1909,0.200167
7,c5072,c6005,39,369,1115,0.060801
7,c5072,c6037,18,369,397,0.047029
7,c5082,c1172,10,10,1420,0.083918
7,c5082,c2184,3,10,1229,0.027061
7,c5082,c5154,5,10,1909,0.036188
7,c5082,c6005,7,10,1115,0.066292
7,c5089,c1183,3,5,1023,0.041947
7,c5089,c2129,3,5,1102,0.040415
7,c5110,c1046,3,74,93,0.036163
7,c5110,c1104,5,74,247,0.036983
7,c5110,c1117,9,74,633,0.041584
7,c5110,c1133,3,74,701,0.013172
7,c5110,c1153,5,74,164,0.045387
7,c5110,c1168,8,74,532,0.04032
7,c5110,c1171,8,74,584,0.038483
7,c5110,c1172,5,74,1420,0.015424
7,c5110,c1176,3,74,186,0.025571
7,c5110,c1178,4,74,121,0.042272
7,c5110,c1183,5,74,1023,0.018173
7,c5110,c2007,3,74,372,0.018081
7,c5110,c2103,6,74,521,0.030557
7,c5110,c2124,9,74,2126,0.022691
7,c5110,c2129,10,74,1102,0.035018
7,c5110,c2131,15,74,1308,0.048214
7,c5110,c2181,20,74,1183,0.067596
7,c5110,c2184,14,74,1229,0.046423
7,c5110,c2185,33,74,2361,0.07895
7,c5110,c4004,4,74,393,0.023456
7,c5110,c5069,9,74,704,0.039431
7,c5110,c5072,7,74,317,0.045704
7,c5110,c5154,9,74,1909,0.023945
7,c5110,c6005,5,74,1115,0.017407
7,c5110,c6037,6,74,397,0.035006
7,c5111,c1117,3,35,633,0.020155
7,c5111,c1133,11,35,701,0.070226
7,c5111,c1171,3,35,584,0.020984
7,c5111,c1172,8,35,1420,0.035885
7,c5111,c1183,3,35,1023,0.015854
7,c5111,c2124,9,35,2126,0.032993
7,c5111,c2129,3,35,1102,0.015276
7,c5111,c2131,4,35,1308,0.018695
7,c5111,c2181,17,35,1183,0.083545
7,c5111,c2184,4,35,1229,0.019286
7,c5111,c2185,8,35,2361,0.02783
7,c5111,c4004,3,35,393,0.025579
7,c5111,c5069,3,35,704,0.019112
7,c5111,c5072,5,35,317,0.047469
7,c5111,c5154,9,35,1909,0.034818
7,c5111,c6005,3,35,1115,0.015186
7,c5128,c1153,3,5,164,0.104765
7,c5154,c1133,4,21,701,0.032968
7,c5154,c1172,5,21,1420,0.028955
7,c5154,c2007,3,21,372,0.033942
7,c5154,c2124,7,21,2126,0.033129
7,c5154,c2129,5,21,1102,0.032868
7,c5154,c2181,3,21,1183,0.019034
7,c5154,c2184,4,21,1229,0.024899
7,c5154,c2185,10,21,2361,0.04491
7,c5154,c4004,3,21,393,0.033023
7,c5154,c6005,5,21,1115,0.032676
7,c5175,c1153,12,18,164,0.220863
7,c5175,c1171,3,18,584,0.02926
7,c5175,c1183,4,18,1023,0.029477
7,c5175,c2071,6,18,180,0.105409
7,c5175,c2124,8,18,2126,0.040895
7,c5175,c2129,3,18,1102,0.021301
7,c5175,c2181,4,18,1183,0.027411
7,c5175,c5154,6,18,1909,0.032368
7,c6005,c1117,3,23,633,0.024863
7,c6005,c1133,5,23,701,0.039377
7,c6005,c1168,4,23,532,0.036161
7,c6005,c1172,8,23,1420,0.044267
7,c6005,c1176,3,23,186,0.045867
7,c6005,c2124,3,23,2126,0.013567
7,c6005,c2131,4,23,1308,0.023062
7,c6005,c2181,5,23,1183,0.030312
7,c6005,c2185,12,23,2361,0.051496
7,c6005,c5069,4,23,704,0.031435
7,c6005,c5111,3,23,125,0.05595
7,c6017,c1133,18,34,701,0.116593
7,c6017,c1172,9,34,1420,0.04096
7,c6017,c2024,8,34,284,0.081413
7,c6017,c2066,3,34,64,0.064312
7,c6017,c2181,7,34,1183,0.034903
7,c6017,c2184,3,34,1229,0.014676
7,c6017,c2185,17,34,2361,0.060001
7,c6017,c5069,6,34,704,0.038782
7,c6017,c5072,4,34,317,0.038529
7,c6017,c6005,8,34,1115,0.041088
7,c6017,c6037,3,34,397,0.025822
7,c6024,c1022,4,103,272,0.023898
7,c6024,c1117,10,103,633,0.039163
7,c6024,c1133,16,103,701,0.059545
7,c6024,c1168,7,103,532,0.029904
7,c6024,c1171,30,103,584,0.12232
7,c6024,c1172,19,103,1420,0.049681
7,c6024,c1183,10,103,1023,0.030807
7,c6024,c2024,4,103,284,0.023387
7,c6024,c2103,9,103,521,0.038851
7,c6024,c2124,49,103,2126,0.104712
7,c6024,c2129,10,103,1102,0.029682
7,c6024,c2131,25,103,1308,0.068111
7,c6024,c2181,16,103,1183,0.045836
7,c6024,c2184,17,103,1229,0.047781
7,c6024,c2185,14,103,2361,0.02839
7,c6024,c4004,13,103,393,0.064614
7,c6024,c5072,7,103,317,0.038739
7,c6024,c5149,3,103,40,0.046738
7,c6024,c5154,23,103,1909,0.051869
7,c6024,c6005,12,103,1115,0.03541
7,c6037,c1022,19,418,272,0.056348
7,c6037,c1104,24,418,247,0.074692
7,c6037,c1117,16,418,633,0.031105
7,c6037,c1133,27,418,701,0.049879
7,c6037,c1168,39,418,532,0.082703
7,c6037,c1171,39,418,584,0.078935
7,c6037,c1172,87,418,1420,0.112924
7,c6037,c1176,12,418,186,0.043036
7,c6037,c1178,11,418,121,0.048912
7,c6037,c1183,63,418,1023,0.096342
7,c6037,c2007,20,418,372,0.050719
7,c6037,c2024,13,418,284,0.037731
7,c6037,c2071,9,418,180,0.032811
7,c6037,c2103,15,418,521,0.032143
7,c6037,c2112,4,418,48,0.028239
7,c6037,c2124,85,418,2126,0.090167
7,c6037,c2129,38,418,1102,0.055989
7,c6037,c2131,48,418,1308,0.064916
7,c6037,c2181,11,418,1183,0.015643
7,c6037,c2184,184,418,1229,0.256716
7,c6037,c2185,263,418,2361,0.26474
7,c6037,c4004,11,418,393,0.02714
7,c6037,c4123,4,418,140,0.016535
7,c6037,c5069,31,418,704,0.057146
7,c6037,c5072,7,418,317,0.01923
7,c6037,c5149,10,418,40,0.077336
7,c6037,c5154,131,418,1909,0.146649
7,c6037,c6005,20,418,1115,0.029296
7,c6050,c1022,5,85,272,0.032883
7,c6050,c1117,7,85,633,0.030178
7,c6050,c1171,5,85,584,0.022442
7,c6050,c1172,11,85,1420,0.031662
7,c6050,c1176,3,85,186,0.023859
7,c6050,c1183,25,85,1023,0.08478
7,c6050,c2007,4,85,372,0.022495
7,c6050,c2103,10,85,521,0.047519
7,c6050,c2124,43,85,2126,0.101153
7,c6050,c2129,20,85,1102,0.065348
7,c6050,c2131,21,85,1308,0.06298
7,c6050,c2181,17,85,1183,0.05361
7,c6050,c2184,9,85,1229,0.027846
7,c6050,c2185,3,85,2361,0.006697
7,c6050,c5069,8,85,704,0.032703
7,c6050,c5072,3,85,317,0.018276
7,c6050,c5154,43,85,1909,0.106747
7,c6050,c6005,11,85,1115,0.035731
7,c6050,c6037,4,85,397,0.021775
8_9,c1007,c1022,4,116,1828,0.008686
8_9,c1007,c1046,4,116,320,0.020761
8_9,c1007,c1117,5,116,2048,0.010258
8_9,c1007,c1133,12,116,1240,0.03164
8_9,c1007,c1143,3,116,198,0.019795
8_9,c1007,c1150,15,116,74,0.1619
8_9,c1007,c1168,63,116,1614,0.145599
8_9,c1007,c1172,14,116,2444,0.026294
8_9,c1007,c1176,3,116,1380,0.007498
8_9,c1007,c1177,3,116,54,0.037905
8_9,c1007,c1178,4,116,290,0.021809
8_9,c1007,c1182,6,116,228,0.036894
8_9,c1007,c1183,7,116,4424,0.009772
8_9,c1007,c2001,3,116,320,0.015571
8_9,c1007,c2007,10,116,1134,0.027572
8_9,c1007,c2024,6,116,604,0.022668
8_9,c1007,c2076,4,116,1052,0.01145
8_9,c1007,c2110,6,116,386,0.028355
8_9,c1007,c2124,41,116,4844,0.054696
8_9,c1007,c2131,29,116,4358,0.040787
8_9,c1007,c2132,8,116,210,0.051257
8_9,c1007,c2181,30,116,1272,0.0781
8_9,c1007,c2184,22,116,3576,0.034158
8_9,c1007,c2185,25,116,3470,0.039405
8_9,c1007,c5033,50,116,384,0.236906
8_9,c1007,c5069,13,116,2436,0.024455
8_9,c1007,c5072,4,116,1192,0.010757
8_9,c1007,c5149,7,116,144,0.054161
8_9,c1007,c5154,17,116,3272,0.027594
8_9,c1007,c6005,20,116,1974,0.041795
8_9,c1007,c6037,6,116,1454,0.01461
8_9,c1020,c1007,7,46,66,0.127042
8_9,c1020,c1046,3,46,320,0.024727
8_9,c1020,c1150,3,46,74,0.051419
8_9,c1020,c1168,30,46,1614,0.110101
8_9,c1020,c1172,5,46,2444,0.014912
8_9,c1020,c1183,3,46,4424,0.00665
8_9,c1020,c2007,4,46,1134,0.017514
8_9,c1020,c2110,5,46,386,0.037523
8_9,c1020,c2124,22,46,4844,0.046606
8_9,c1020,c2131,12,46,4358,0.026801
8_9,c1020,c2181,8,46,1272,0.033073
8_9,c1020,c2184,5,46,3576,0.012328
8_9,c1020,c2185,4,46,3470,0.010012
8_9,c1020,c5033,33,46,384,0.248296
8_9,c1020,c5149,3,46,144,0.03686
8_9,c1020,c5154,16,46,3272,0.041241
8_9,c1020,c6005,6,46,1974,0.019911
8_9,c1022,c1046,27,739,320,0.055522
8_9,c1022,c1083,5,739,36,0.030655
8_9,c1022,c1104,22,739,240,0.052239
8_9,c1022,c1117,98,739,2048,0.07966
8_9,c1022,c1126,4,739,24,0.030035
8_9,c1022,c1133,138,739,1240,0.14416
8_9,c1022,c1143,21,739,198,0.054899
8_9,c1022,c1153,48,739,796,0.062584
8_9,c1022,c1163,5,739,20,0.041128
8_9,c1022,c1168,113,739,1614,0.103468
8_9,c1022,c1171,59,739,1028,0.067691
8_9,c1022,c1172,119,739,2444,0.088547
8_9,c1022,c1176,33,739,1380,0.032678
8_9,c1022,c1182,10,739,228,0.024362
8_9,c1022,c1183,188,739,4424,0.103975
8_9,c1022,c2001,33,739,320,0.06786
8_9,c1022,c2007,96,739,1134,0.104868
8_9,c1022,c2024,4,739,604,0.005987
8_9,c1022,c2049,4,739,186,0.010789
8_9,c1022,c2066,51,739,494,0.084408
8_9,c1022,c2071,39,739,1096,0.043335
